ActivityHour,Calories
3/27/2023 8:00:00 AM,186
3/27/2023 9:00:00 AM,178
3/27/2023 10:00:00 AM,259
3/27/2023 11:00:00 AM,340
3/27/2023 12:00:00 PM,200
3/27/2023 1:00:00 PM,82
3/27/2023 2:00:00 PM,116
3/27/2023 3:00:00 PM,301
3/27/2023 4:00:00 PM,180
3/27/2023 5:00:00 PM,363
3/27/2023 6:00:00 PM,351
3/27/2023 7:00:00 PM,240
3/27/2023 8:00:00 PM,95
3/27/2023 9:00:00 PM,97
3/27/2023 10:00:00 PM,92
3/27/2023 11:00:00 PM,248
3/28/2023 12:00:00 AM,129
3/28/2023 1:00:00 AM,73
3/28/2023 2:00:00 AM,80
3/28/2023 3:00:00 AM,76
3/28/2023 4:00:00 AM,73
3/28/2023 5:00:00 AM,94
3/28/2023 6:00:00 AM,273
3/28/2023 7:00:00 AM,245
3/28/2023 8:00:00 AM,159
3/28/2023 9:00:00 AM,121
3/28/2023 10:00:00 AM,104
3/28/2023 11:00:00 AM,144
3/28/2023 12:00:00 PM,314
3/28/2023 1:00:00 PM,234
3/28/2023 2:00:00 PM,120
3/28/2023 3:00:00 PM,88
3/28/2023 4:00:00 PM,84
3/28/2023 5:00:00 PM,76
3/28/2023 6:00:00 PM,251
3/28/2023 7:00:00 PM,188
3/28/2023 8:00:00 PM,152
3/28/2023 9:00:00 PM,163
3/28/2023 10:00:00 PM,170
3/28/2023 11:00:00 PM,99
3/29/2023 12:00:00 AM,84
3/29/2023 1:00:00 AM,75
3/29/2023 2:00:00 AM,82
3/29/2023 3:00:00 AM,73
3/29/2023 4:00:00 AM,74
3/29/2023 5:00:00 AM,107
3/29/2023 6:00:00 AM,276
3/29/2023 7:00:00 AM,282
3/29/2023 8:00:00 AM,186
3/29/2023 9:00:00 AM,127
3/29/2023 10:00:00 AM,106
3/29/2023 11:00:00 AM,227
3/29/2023 12:00:00 PM,205
3/29/2023 1:00:00 PM,122
3/29/2023 2:00:00 PM,101
3/29/2023 3:00:00 PM,86
3/29/2023 4:00:00 PM,80
3/29/2023 5:00:00 PM,80
3/29/2023 6:00:00 PM,188
3/29/2023 7:00:00 PM,139
3/29/2023 8:00:00 PM,123
3/29/2023 9:00:00 PM,121
3/29/2023 10:00:00 PM,128
3/29/2023 11:00:00 PM,119
3/30/2023 12:00:00 AM,108
3/30/2023 1:00:00 AM,123
3/30/2023 2:00:00 AM,85
3/30/2023 3:00:00 AM,100
3/30/2023 4:00:00 AM,79
3/30/2023 5:00:00 AM,77
3/30/2023 6:00:00 AM,73
3/30/2023 7:00:00 AM,74
3/30/2023 8:00:00 AM,92
3/30/2023 9:00:00 AM,73
3/30/2023 10:00:00 AM,82
3/30/2023 11:00:00 AM,222
3/30/2023 12:00:00 PM,249
3/30/2023 1:00:00 PM,122
3/30/2023 2:00:00 PM,98
3/30/2023 3:00:00 PM,82
3/30/2023 4:00:00 PM,75
3/30/2023 5:00:00 PM,73
3/30/2023 6:00:00 PM,79
3/30/2023 7:00:00 PM,115
3/30/2023 8:00:00 PM,132
3/30/2023 9:00:00 PM,87
3/30/2023 10:00:00 PM,114
3/30/2023 11:00:00 PM,98
3/31/2023 12:00:00 AM,76
3/31/2023 1:00:00 AM,72
3/31/2023 2:00:00 AM,72
3/31/2023 3:00:00 AM,72
3/31/2023 4:00:00 AM,72
3/31/2023 5:00:00 AM,78
3/31/2023 6:00:00 AM,222
3/31/2023 7:00:00 AM,354
3/31/2023 8:00:00 AM,173
3/31/2023 9:00:00 AM,100
3/31/2023 10:00:00 AM,267
3/31/2023 11:00:00 AM,130
3/31/2023 12:00:00 PM,185
3/31/2023 1:00:00 PM,245
3/31/2023 2:00:00 PM,142
3/31/2023 3:00:00 PM,140
3/31/2023 4:00:00 PM,233
3/31/2023 5:00:00 PM,149
3/31/2023 6:00:00 PM,224
3/31/2023 7:00:00 PM,212
3/31/2023 8:00:00 PM,175
3/31/2023 9:00:00 PM,80
3/31/2023 10:00:00 PM,79
3/31/2023 11:00:00 PM,81
4/1/2023 12:00:00 AM,84
4/1/2023 1:00:00 AM,73
4/1/2023 2:00:00 AM,123
4/1/2023 3:00:00 AM,79
4/1/2023 4:00:00 AM,125
4/1/2023 5:00:00 AM,298
4/1/2023 6:00:00 AM,111
4/1/2023 7:00:00 AM,74
4/1/2023 8:00:00 AM,73
4/1/2023 9:00:00 AM,73
4/1/2023 10:00:00 AM,79
4/1/2023 11:00:00 AM,194
4/1/2023 12:00:00 PM,122
4/1/2023 1:00:00 PM,108
4/1/2023 2:00:00 PM,117
4/1/2023 3:00:00 PM,113
4/1/2023 4:00:00 PM,84
4/1/2023 5:00:00 PM,140
4/1/2023 6:00:00 PM,369
4/1/2023 7:00:00 PM,278
4/1/2023 8:00:00 PM,100
4/1/2023 9:00:00 PM,150
4/1/2023 10:00:00 PM,151
4/1/2023 11:00:00 PM,110
4/2/2023 12:00:00 AM,86
4/2/2023 1:00:00 AM,77
4/2/2023 2:00:00 AM,143
4/2/2023 3:00:00 AM,85
4/2/2023 4:00:00 AM,73
4/2/2023 5:00:00 AM,73
4/2/2023 6:00:00 AM,74
4/2/2023 7:00:00 AM,73
4/2/2023 8:00:00 AM,137
4/2/2023 9:00:00 AM,206
4/2/2023 10:00:00 AM,96
4/2/2023 11:00:00 AM,158
4/2/2023 12:00:00 PM,72
4/2/2023 1:00:00 PM,72
4/2/2023 2:00:00 PM,72
4/2/2023 3:00:00 PM,72
4/2/2023 4:00:00 PM,72
4/2/2023 5:00:00 PM,72
4/2/2023 6:00:00 PM,72
4/2/2023 7:00:00 PM,72
4/2/2023 8:00:00 PM,72
4/2/2023 9:00:00 PM,75
4/2/2023 10:00:00 PM,73
4/2/2023 11:00:00 PM,72
4/3/2023 12:00:00 AM,72
4/3/2023 1:00:00 AM,72
4/3/2023 2:00:00 AM,72
4/3/2023 3:00:00 AM,72
4/3/2023 4:00:00 AM,72
4/3/2023 5:00:00 AM,72
4/3/2023 6:00:00 AM,72
4/3/2023 7:00:00 AM,72
4/3/2023 8:00:00 AM,72
4/3/2023 9:00:00 AM,269
4/3/2023 10:00:00 AM,115
4/3/2023 11:00:00 AM,123
4/3/2023 12:00:00 PM,89
4/3/2023 1:00:00 PM,145
4/3/2023 2:00:00 PM,134
4/3/2023 3:00:00 PM,159
4/3/2023 4:00:00 PM,212
4/3/2023 5:00:00 PM,72
4/3/2023 6:00:00 PM,72
4/3/2023 7:00:00 PM,72
4/3/2023 8:00:00 PM,72
4/3/2023 9:00:00 PM,72
4/3/2023 10:00:00 PM,72
4/3/2023 11:00:00 PM,72
4/4/2023 12:00:00 AM,72
4/4/2023 1:00:00 AM,72
4/4/2023 2:00:00 AM,72
4/4/2023 3:00:00 AM,72
4/4/2023 4:00:00 AM,72
4/4/2023 5:00:00 AM,72
4/4/2023 6:00:00 AM,72
4/4/2023 7:00:00 AM,72
4/4/2023 8:00:00 AM,72
4/4/2023 9:00:00 AM,72
4/4/2023 10:00:00 AM,72
4/4/2023 11:00:00 AM,72
4/4/2023 12:00:00 PM,73
4/4/2023 1:00:00 PM,73
4/4/2023 2:00:00 PM,72
4/4/2023 3:00:00 PM,73
4/4/2023 4:00:00 PM,72
4/4/2023 5:00:00 PM,73
4/4/2023 6:00:00 PM,72
4/4/2023 7:00:00 PM,74
4/4/2023 8:00:00 PM,73
4/4/2023 9:00:00 PM,73
4/4/2023 10:00:00 PM,72
4/4/2023 11:00:00 PM,73
4/5/2023 12:00:00 AM,72
4/5/2023 1:00:00 AM,72
4/5/2023 2:00:00 AM,72
4/5/2023 3:00:00 AM,72
4/5/2023 4:00:00 AM,72
4/5/2023 5:00:00 AM,72
4/5/2023 6:00:00 AM,72
4/5/2023 7:00:00 AM,73
4/5/2023 8:00:00 AM,72
4/5/2023 9:00:00 AM,277
4/5/2023 10:00:00 AM,210
4/5/2023 11:00:00 AM,91
4/5/2023 12:00:00 PM,79
4/5/2023 1:00:00 PM,86
4/5/2023 2:00:00 PM,85
4/5/2023 3:00:00 PM,100
4/5/2023 4:00:00 PM,425
4/5/2023 5:00:00 PM,72
4/5/2023 6:00:00 PM,73
4/5/2023 7:00:00 PM,95
4/5/2023 8:00:00 PM,82
4/5/2023 9:00:00 PM,72
4/5/2023 10:00:00 PM,72
4/5/2023 11:00:00 PM,72
4/6/2023 12:00:00 AM,72
4/6/2023 1:00:00 AM,72
4/6/2023 2:00:00 AM,72
4/6/2023 3:00:00 AM,72
4/6/2023 4:00:00 AM,72
4/6/2023 5:00:00 AM,72
4/6/2023 6:00:00 AM,72
4/6/2023 7:00:00 AM,73
4/6/2023 8:00:00 AM,72
4/6/2023 9:00:00 AM,106
4/6/2023 10:00:00 AM,300
4/6/2023 11:00:00 AM,75
4/6/2023 12:00:00 PM,150
4/6/2023 1:00:00 PM,98
4/6/2023 2:00:00 PM,452
4/6/2023 3:00:00 PM,115
4/6/2023 4:00:00 PM,87
4/6/2023 5:00:00 PM,87
4/6/2023 6:00:00 PM,87
4/6/2023 7:00:00 PM,87
4/6/2023 8:00:00 PM,87
4/6/2023 9:00:00 PM,80
4/6/2023 10:00:00 PM,72
4/6/2023 11:00:00 PM,72
4/7/2023 12:00:00 AM,72
4/7/2023 1:00:00 AM,73
4/7/2023 2:00:00 AM,73
4/7/2023 3:00:00 AM,83
4/7/2023 4:00:00 AM,76
4/7/2023 5:00:00 AM,72
4/7/2023 6:00:00 AM,72
4/7/2023 7:00:00 AM,72
4/7/2023 8:00:00 AM,72
4/7/2023 9:00:00 AM,76
4/7/2023 10:00:00 AM,72
4/7/2023 11:00:00 AM,73
4/7/2023 12:00:00 PM,76
4/7/2023 1:00:00 PM,72
4/7/2023 2:00:00 PM,73
4/7/2023 3:00:00 PM,73
4/7/2023 4:00:00 PM,74
4/7/2023 5:00:00 PM,73
4/7/2023 6:00:00 PM,72
4/7/2023 7:00:00 PM,73
4/7/2023 8:00:00 PM,78
4/7/2023 9:00:00 PM,86
4/7/2023 10:00:00 PM,88
4/7/2023 11:00:00 PM,86
4/8/2023 12:00:00 AM,87
4/8/2023 1:00:00 AM,87
4/8/2023 2:00:00 AM,82
4/8/2023 3:00:00 AM,73
4/8/2023 4:00:00 AM,73
4/8/2023 5:00:00 AM,72
4/8/2023 6:00:00 AM,72
4/8/2023 7:00:00 AM,72
4/8/2023 8:00:00 AM,72
4/8/2023 9:00:00 AM,72
4/8/2023 10:00:00 AM,73
4/8/2023 11:00:00 AM,119
4/8/2023 12:00:00 PM,338
4/8/2023 1:00:00 PM,120
4/8/2023 2:00:00 PM,72
4/8/2023 3:00:00 PM,72
4/8/2023 4:00:00 PM,72
4/8/2023 5:00:00 PM,72
4/8/2023 6:00:00 PM,72
4/8/2023 7:00:00 PM,72
4/8/2023 8:00:00 PM,72
4/8/2023 9:00:00 PM,72
4/8/2023 10:00:00 PM,72
4/8/2023 11:00:00 PM,72
4/9/2023 12:00:00 AM,72
4/9/2023 1:00:00 AM,72
4/9/2023 2:00:00 AM,72
4/9/2023 3:00:00 AM,72
4/9/2023 4:00:00 AM,72
4/9/2023 5:00:00 AM,72
4/9/2023 6:00:00 AM,72
4/9/2023 7:00:00 AM,72
4/9/2023 8:00:00 AM,72
4/9/2023 9:00:00 AM,72
4/9/2023 10:00:00 AM,72
4/9/2023 11:00:00 AM,72
4/9/2023 12:00:00 PM,72
4/9/2023 1:00:00 PM,72
4/9/2023 2:00:00 PM,72
4/9/2023 3:00:00 PM,72
4/9/2023 4:00:00 PM,72
4/9/2023 5:00:00 PM,72
4/9/2023 6:00:00 PM,72
4/9/2023 7:00:00 PM,72
4/9/2023 8:00:00 PM,72
4/9/2023 9:00:00 PM,72
4/9/2023 10:00:00 PM,72
4/9/2023 11:00:00 PM,72
