Day,TotalMinutesWearTime,PercentageWearTime
11/24/2022,1360,94.44444444444444
11/25/2022,1433,99.51388888888889
11/26/2022,1361,94.51388888888889
11/27/2022,1419,98.54166666666667
11/28/2022,1418,98.47222222222223
11/29/2022,1385,96.18055555555556
11/30/2022,1423,98.81944444444444
12/1/2022,1424,98.88888888888889
12/2/2022,1407,97.70833333333333
12/3/2022,1333,92.56944444444444
12/4/2022,1419,98.54166666666667
12/5/2022,1399,97.15277777777777
12/6/2022,1400,97.22222222222221
12/7/2022,1431,99.375
12/8/2022,1152,80
12/9/2022,1431,99.375
12/10/2022,1423,98.81944444444444
12/11/2022,1415,98.26388888888889
12/12/2022,1389,96.45833333333333
12/13/2022,1395,96.875
12/14/2022,1425,98.95833333333334
12/15/2022,1436,99.72222222222223
12/16/2022,1382,95.97222222222223
12/17/2022,1436,99.72222222222223
12/18/2022,1424,98.88888888888889
12/19/2022,1312,91.11111111111111
12/20/2022,1237,85.90277777777777
12/21/2022,1429,99.23611111111111
12/22/2022,1430,99.30555555555556
12/23/2022,1368,95
12/24/2022,1405,97.56944444444444
12/25/2022,1405,97.56944444444444
12/26/2022,1409,97.84722222222221
12/27/2022,1359,94.375
12/28/2022,1364,94.72222222222221
12/29/2022,1382,95.97222222222223
12/30/2022,1402,97.36111111111111
12/31/2022,1392,96.66666666666667
1/1/2023,1437,99.79166666666667
1/2/2023,1351,93.81944444444444
1/3/2023,1440,100
1/4/2023,1063,73.81944444444444
1/5/2023,0,0
1/6/2023,0,0
1/7/2023,0,0
1/8/2023,0,0
1/9/2023,0,0
1/10/2023,0,0
1/11/2023,0,0
1/12/2023,0,0
1/13/2023,0,0
1/14/2023,0,0
1/15/2023,0,0
1/16/2023,0,0
1/17/2023,0,0
1/18/2023,0,0
1/19/2023,0,0
1/20/2023,0,0
1/21/2023,0,0
1/22/2023,0,0
1/23/2023,0,0
1/24/2023,0,0
1/25/2023,0,0
1/26/2023,0,0
1/27/2023,0,0
1/28/2023,0,0
1/29/2023,0,0
1/30/2023,0,0
1/31/2023,0,0
2/1/2023,0,0
2/2/2023,0,0
2/3/2023,0,0
2/4/2023,0,0
2/5/2023,0,0
2/6/2023,0,0
2/7/2023,0,0
2/8/2023,0,0
2/9/2023,0,0
2/10/2023,0,0
2/11/2023,0,0
2/12/2023,0,0
2/13/2023,0,0
2/14/2023,0,0
2/15/2023,0,0
2/16/2023,0,0
2/17/2023,0,0
2/18/2023,0,0
2/19/2023,0,0
2/20/2023,0,0
2/21/2023,0,0
2/22/2023,0,0
2/23/2023,0,0
2/24/2023,0,0
2/25/2023,0,0
2/26/2023,0,0
2/27/2023,0,0
2/28/2023,0,0
3/1/2023,0,0
3/2/2023,0,0
3/3/2023,0,0
3/4/2023,0,0
3/5/2023,0,0
3/6/2023,0,0
3/7/2023,0,0
3/8/2023,0,0
3/9/2023,0,0
3/10/2023,0,0
3/11/2023,0,0
3/12/2023,0,0
3/13/2023,0,0
3/14/2023,0,0
3/15/2023,0,0
3/16/2023,0,0
3/17/2023,0,0
3/18/2023,0,0
3/19/2023,0,0
3/20/2023,0,0
3/21/2023,0,0
3/22/2023,0,0
3/23/2023,0,0
3/24/2023,0,0
3/25/2023,0,0
3/26/2023,0,0
3/27/2023,0,0
3/28/2023,0,0
3/29/2023,0,0
3/30/2023,0,0
3/31/2023,0,0
4/1/2023,0,0
4/2/2023,0,0
4/3/2023,0,0
4/4/2023,0,0
4/5/2023,0,0
4/6/2023,0,0
4/7/2023,0,0
4/8/2023,0,0
4/9/2023,0,0
4/10/2023,0,0
4/11/2023,0,0
4/12/2023,0,0
4/13/2023,0,0
4/14/2023,0,0
4/15/2023,0,0
4/16/2023,0,0
4/17/2023,0,0
4/18/2023,0,0
4/19/2023,0,0
4/20/2023,0,0
4/21/2023,0,0
4/22/2023,0,0
4/23/2023,0,0
4/24/2023,0,0
4/25/2023,0,0
4/26/2023,0,0
4/27/2023,0,0
4/28/2023,0,0
4/29/2023,0,0
4/30/2023,0,0
5/1/2023,0,0
5/2/2023,0,0
5/3/2023,0,0
5/4/2023,0,0
5/5/2023,0,0
5/6/2023,0,0
5/7/2023,0,0
5/8/2023,0,0
5/9/2023,0,0
5/10/2023,0,0
5/11/2023,0,0
5/12/2023,0,0
5/13/2023,0,0
5/14/2023,0,0
5/15/2023,0,0
5/16/2023,0,0
5/17/2023,0,0
5/18/2023,0,0
5/19/2023,0,0
5/20/2023,0,0
5/21/2023,0,0
5/22/2023,0,0
5/23/2023,0,0
5/24/2023,0,0
5/25/2023,0,0
5/26/2023,0,0
5/27/2023,0,0
5/28/2023,0,0
5/29/2023,0,0
5/30/2023,0,0
5/31/2023,0,0
6/1/2023,0,0
6/2/2023,0,0
6/3/2023,0,0
6/4/2023,0,0
6/5/2023,0,0
6/6/2023,0,0
6/7/2023,0,0
6/8/2023,0,0
6/9/2023,0,0
6/10/2023,0,0
6/11/2023,0,0
6/12/2023,0,0
6/13/2023,0,0
6/14/2023,0,0
6/15/2023,0,0
6/16/2023,0,0
6/17/2023,0,0
6/18/2023,0,0
6/19/2023,0,0
6/20/2023,0,0
6/21/2023,0,0
6/22/2023,0,0
6/23/2023,0,0
6/24/2023,0,0
6/25/2023,0,0
6/26/2023,0,0
6/27/2023,0,0
6/28/2023,0,0
6/29/2023,0,0
6/30/2023,0,0
7/1/2023,0,0
7/2/2023,0,0
7/3/2023,0,0
7/4/2023,0,0
7/5/2023,0,0
7/6/2023,0,0
7/7/2023,0,0
7/8/2023,0,0
7/9/2023,0,0
7/10/2023,0,0
7/11/2023,0,0
7/12/2023,0,0
7/13/2023,0,0
7/14/2023,0,0
7/15/2023,0,0
7/16/2023,0,0
7/17/2023,0,0
7/18/2023,0,0
7/19/2023,0,0
7/20/2023,0,0
7/21/2023,0,0
7/22/2023,0,0
7/23/2023,0,0
7/24/2023,0,0
7/25/2023,0,0
7/26/2023,0,0
7/27/2023,0,0
7/28/2023,0,0
7/29/2023,0,0
7/30/2023,0,0
7/31/2023,0,0
8/1/2023,0,0
8/2/2023,0,0
8/3/2023,0,0
8/4/2023,0,0
8/5/2023,0,0
8/6/2023,0,0
8/7/2023,0,0
8/8/2023,0,0
8/9/2023,0,0
8/10/2023,0,0
8/11/2023,0,0
8/12/2023,0,0
8/13/2023,0,0
8/14/2023,0,0
8/15/2023,0,0
8/16/2023,0,0
8/17/2023,0,0
8/18/2023,0,0
8/19/2023,0,0
8/20/2023,0,0
8/21/2023,0,0
8/22/2023,0,0
8/23/2023,0,0
8/24/2023,0,0
8/25/2023,0,0
8/26/2023,0,0
8/27/2023,0,0
8/28/2023,0,0
8/29/2023,0,0
8/30/2023,0,0
