Day,TotalMinutesWearTime,PercentageWearTime
1/18/2023,0,0
1/19/2023,756,52.5
1/20/2023,1437,99.79166666666667
1/21/2023,1409,97.84722222222221
1/22/2023,1412,98.05555555555556
1/23/2023,1425,98.95833333333334
1/24/2023,1413,98.125
1/25/2023,1403,97.43055555555556
1/26/2023,1410,97.91666666666666
1/27/2023,1395,96.875
1/28/2023,1393,96.73611111111111
1/29/2023,1254,87.08333333333333
1/30/2023,1371,95.20833333333333
1/31/2023,1360,94.44444444444444
2/1/2023,1374,95.41666666666667
2/2/2023,1423,98.81944444444444
2/3/2023,1278,88.75
2/4/2023,1431,99.375
2/5/2023,1424,98.88888888888889
2/6/2023,1369,95.06944444444444
2/7/2023,1313,91.18055555555556
2/8/2023,1308,90.83333333333333
2/9/2023,1426,99.02777777777779
2/10/2023,1416,98.33333333333333
2/11/2023,1349,93.68055555555556
2/12/2023,1411,97.98611111111111
2/13/2023,628,43.611111111111114
2/14/2023,1083,75.20833333333333
2/15/2023,1264,87.77777777777777
2/16/2023,1192,82.77777777777777
2/17/2023,1409,97.84722222222221
2/18/2023,1384,96.11111111111111
2/19/2023,1354,94.02777777777777
2/20/2023,1412,98.05555555555556
2/21/2023,1428,99.16666666666667
2/22/2023,1423,98.81944444444444
2/23/2023,1409,97.84722222222221
2/24/2023,1380,95.83333333333334
2/25/2023,1358,94.30555555555556
2/26/2023,1301,90.34722222222223
2/27/2023,1422,98.75
2/28/2023,1344,93.33333333333333
3/1/2023,1398,97.08333333333333
3/2/2023,1420,98.61111111111111
3/3/2023,1435,99.65277777777779
3/4/2023,1432,99.44444444444444
3/5/2023,1431,99.375
3/6/2023,1389,96.45833333333333
3/7/2023,1440,100
3/8/2023,1432,99.44444444444444
3/9/2023,1276,88.61111111111111
3/10/2023,969,67.29166666666667
3/11/2023,1405,97.56944444444444
3/12/2023,1342,93.19444444444444
3/13/2023,1388,96.38888888888889
3/14/2023,1434,99.58333333333333
3/15/2023,1405,97.56944444444444
3/16/2023,1426,99.02777777777779
3/17/2023,1385,96.18055555555556
3/18/2023,1429,99.23611111111111
3/19/2023,1391,96.59722222222223
3/20/2023,1436,99.72222222222223
3/21/2023,1410,97.91666666666666
3/22/2023,1412,98.05555555555556
3/23/2023,1382,95.97222222222223
3/24/2023,1440,100
3/25/2023,1435,99.65277777777779
3/26/2023,1349,93.68055555555556
3/27/2023,1350,93.75
3/28/2023,1409,97.84722222222221
3/29/2023,1427,99.09722222222223
3/30/2023,1429,99.23611111111111
3/31/2023,1431,99.375
4/1/2023,1415,98.26388888888889
4/2/2023,1429,99.23611111111111
4/3/2023,1344,93.33333333333333
4/4/2023,1404,97.5
4/5/2023,1397,97.01388888888889
4/6/2023,1437,99.79166666666667
4/7/2023,1360,94.44444444444444
4/8/2023,1433,99.51388888888889
4/9/2023,1325,92.01388888888889
4/10/2023,1424,98.88888888888889
4/11/2023,1435,99.65277777777779
4/12/2023,1416,98.33333333333333
4/13/2023,1411,97.98611111111111
4/14/2023,1351,93.81944444444444
4/15/2023,1412,98.05555555555556
4/16/2023,1368,95
4/17/2023,1316,91.38888888888889
4/18/2023,1431,99.375
4/19/2023,1439,99.93055555555556
4/20/2023,1390,96.52777777777779
4/21/2023,1429,99.23611111111111
4/22/2023,1414,98.19444444444444
4/23/2023,1252,86.94444444444444
4/24/2023,1439,99.93055555555556
4/25/2023,1376,95.55555555555556
4/26/2023,1390,96.52777777777779
4/27/2023,1400,97.22222222222221
4/28/2023,1402,97.36111111111111
4/29/2023,1405,97.56944444444444
4/30/2023,1426,99.02777777777779
5/1/2023,1336,92.77777777777779
5/2/2023,1418,98.47222222222223
5/3/2023,1413,98.125
5/4/2023,1439,99.93055555555556
5/5/2023,1398,97.08333333333333
5/6/2023,1410,97.91666666666666
5/7/2023,1429,99.23611111111111
5/8/2023,1438,99.86111111111111
5/9/2023,1094,75.97222222222221
5/10/2023,1112,77.22222222222223
5/11/2023,1405,97.56944444444444
5/12/2023,1416,98.33333333333333
5/13/2023,1181,82.01388888888889
5/14/2023,1430,99.30555555555556
5/15/2023,1437,99.79166666666667
5/16/2023,1387,96.31944444444444
5/17/2023,1358,94.30555555555556
5/18/2023,0,0
5/19/2023,0,0
5/20/2023,0,0
5/21/2023,0,0
5/22/2023,0,0
5/23/2023,0,0
5/24/2023,0,0
5/25/2023,0,0
5/26/2023,0,0
5/27/2023,0,0
5/28/2023,0,0
5/29/2023,0,0
5/30/2023,0,0
5/31/2023,0,0
6/1/2023,0,0
6/2/2023,0,0
6/3/2023,0,0
6/4/2023,0,0
6/5/2023,0,0
6/6/2023,0,0
6/7/2023,0,0
6/8/2023,0,0
6/9/2023,0,0
6/10/2023,0,0
6/11/2023,0,0
6/12/2023,0,0
6/13/2023,0,0
6/14/2023,0,0
6/15/2023,0,0
6/16/2023,0,0
6/17/2023,0,0
6/18/2023,0,0
6/19/2023,0,0
6/20/2023,0,0
6/21/2023,0,0
6/22/2023,0,0
6/23/2023,0,0
6/24/2023,0,0
6/25/2023,0,0
6/26/2023,0,0
6/27/2023,0,0
6/28/2023,0,0
6/29/2023,0,0
6/30/2023,0,0
7/1/2023,0,0
7/2/2023,0,0
7/3/2023,0,0
7/4/2023,0,0
7/5/2023,0,0
7/6/2023,0,0
7/7/2023,0,0
7/8/2023,0,0
7/9/2023,0,0
7/10/2023,0,0
7/11/2023,0,0
7/12/2023,0,0
7/13/2023,0,0
7/14/2023,0,0
7/15/2023,0,0
7/16/2023,0,0
7/17/2023,0,0
7/18/2023,0,0
7/19/2023,0,0
7/20/2023,0,0
7/21/2023,0,0
7/22/2023,0,0
7/23/2023,0,0
7/24/2023,0,0
7/25/2023,0,0
7/26/2023,0,0
7/27/2023,0,0
7/28/2023,0,0
7/29/2023,0,0
7/30/2023,0,0
7/31/2023,0,0
8/1/2023,0,0
8/2/2023,0,0
8/3/2023,0,0
8/4/2023,0,0
8/5/2023,0,0
8/6/2023,0,0
8/7/2023,0,0
8/8/2023,0,0
8/9/2023,0,0
8/10/2023,0,0
8/11/2023,0,0
8/12/2023,0,0
8/13/2023,0,0
8/14/2023,0,0
8/15/2023,0,0
8/16/2023,0,0
8/17/2023,0,0
8/18/2023,0,0
8/19/2023,0,0
8/20/2023,0,0
8/21/2023,0,0
8/22/2023,0,0
8/23/2023,0,0
8/24/2023,0,0
8/25/2023,0,0
8/26/2023,0,0
8/27/2023,0,0
8/28/2023,0,0
8/29/2023,0,0
8/30/2023,0,0
